rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,tournament,year,winner,loser,stroke_type_english,clip_name
31,5.0,01:24:00,126007.0,16,15,B,2,長球,1.0,,2.0,4.0,467.0,644.0,1.0,5.0,498.0,330.0,,,,,9.0,537.0,638.0,8.0,624.0,363.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally31_ball5_Clear.mp4
31,10.0,01:24:04,126103.0,16,15,A,2,長球,,1.0,2.0,8.0,593.0,357.0,1.0,9.0,785.0,634.0,,,,,8.0,655.0,370.0,8.0,719.0,534.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally31_ball10_Clear.mp4
31,15.0,01:24:09,126226.0,16,15,B,2,長球,,,2.0,9.0,804.0,635.0,1.0,8.0,740.0,340.0,,,,,8.0,755.0,587.0,8.0,702.0,358.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally31_ball15_Clear.mp4
31,20.0,01:24:13,126342.0,16,15,A,2,長球,,,2.0,8.0,724.0,329.0,1.0,6.0,462.0,618.0,,,,,8.0,671.0,342.0,8.0,641.0,564.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally31_ball20_Clear.mp4
31,21.0,01:24:14,126371.0,16,15,B,2,殺球,1.0,,1.0,6.0,462.0,618.0,2.0,8.0,754.0,366.0,,,,,6.0,487.0,621.0,8.0,631.0,344.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally31_ball21_Smash.mp4
31,27.0,01:24:20,126523.0,16,15,B,2,長球,,,2.0,3.0,836.0,645.0,1.0,6.0,782.0,331.0,,,,,9.0,760.0,647.0,8.0,703.0,386.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally31_ball27_Clear.mp4
31,31.0,01:24:26,126654.0,16,15,B,2,殺球,,,1.0,5.0,797.0,585.0,2.0,8.0,733.0,375.0,,,,,9.0,787.0,639.0,8.0,668.0,355.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally31_ball31_Smash.mp4
32,5.0,01:25:17,127944.0,16,16,A,2,殺球,1.0,,1.0,5.0,507.0,334.0,2.0,6.0,475.0,557.0,,,,,9.0,540.0,319.0,8.0,631.0,576.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally32_ball5_Smash.mp4
35,5.0,01:27:33,131329.0,18,17,B,2,殺球,1.0,,1.0,8.0,508.0,623.0,2.0,8.0,579.0,364.0,,,,,8.0,590.0,596.0,8.0,639.0,354.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally35_ball5_Smash.mp4
35,17.0,01:27:44,131617.0,18,17,B,2,長球,,,2.0,3.0,824.0,653.0,1.0,4.0,767.0,321.0,,,,,9.0,729.0,635.0,8.0,695.0,355.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Clear,01_set3_rally35_ball17_Clear.mp4
35,18.0,01:27:45,131645.0,18,17,A,2,殺球,,,1.0,4.0,767.0,321.0,2.0,8.0,751.0,564.0,,,,,9.0,753.0,326.0,8.0,677.0,586.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally35_ball18_Smash.mp4
37,5.0,01:28:53,133346.0,20,17,A,2,殺球,,,1.0,8.0,747.0,336.0,2.0,8.0,630.0,591.0,,,,,9.0,699.0,328.0,8.0,648.0,582.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally37_ball5_Smash.mp4
38,8.0,01:29:33,134338.0,20,18,B,2,殺球,1.0,,1.0,9.0,491.0,640.0,2.0,8.0,635.0,370.0,,,,,9.0,551.0,651.0,8.0,636.0,356.0,0,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Fuzhou Open 2019,2019,Kento MOMOTA,CHOU Tien Chen,Smash,01_set3_rally38_ball8_Smash.mp4
1,14.0,00:08:00,12016.0,0,1,B,2,長球,1.0,,1.0,4.0,440.0,647.0,,3.0,520.0,369.0,,,,,8.0,486.0,619.0,8.0,607.0,401.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally1_ball14_Clear.mp4
1,15.0,00:08:01,12047.0,0,1,A,2,長球,,,1.0,3.0,520.0,369.0,,4.0,453.0,646.0,,,,,9.0,537.0,362.0,8.0,598.0,579.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally1_ball15_Clear.mp4
1,16.0,00:08:03,12078.0,0,1,B,2,長球,1.0,,1.0,4.0,453.0,646.0,,3.0,468.0,366.0,,,,,6.0,473.0,616.0,8.0,599.0,384.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally1_ball16_Clear.mp4
1,20.0,00:08:07,12179.0,0,1,B,2,長球,1.0,,1.0,9.0,503.0,640.0,,5.0,470.0,374.0,,,,,8.0,565.0,610.0,8.0,674.0,420.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally1_ball20_Clear.mp4
2,9.0,00:08:35,12896.0,0,2,B,2,長球,,1.0,1.0,4.0,385.0,638.0,,5.0,484.0,377.0,,,,,6.0,428.0,627.0,8.0,562.0,405.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally2_ball9_Clear.mp4
2,15.0,00:08:40,13012.0,0,2,B,2,長球,1.0,,1.0,8.0,485.0,617.0,,3.0,506.0,363.0,,,,,8.0,540.0,596.0,8.0,609.0,401.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally2_ball15_Clear.mp4
3,8.0,00:09:07,13683.0,1,2,A,2,長球,,,1.0,3.0,523.0,371.0,,4.0,416.0,649.0,,,,,8.0,549.0,379.0,8.0,577.0,561.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally3_ball8_Clear.mp4
6,8.0,00:10:47,16186.0,2,4,B,2,殺球,1.0,,1.0,4.0,380.0,640.0,,5.0,458.0,392.0,,,,,4.0,423.0,634.0,8.0,596.0,399.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally6_ball8_Smash.mp4
7,5.0,00:11:08,16719.0,3,4,B,2,長球,1.0,,1.0,4.0,366.0,646.0,,3.0,496.0,366.0,,,,,6.0,447.0,629.0,8.0,572.0,400.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally7_ball5_Clear.mp4
7,6.0,00:11:09,16749.0,3,4,A,3,殺球,,,1.0,3.0,496.0,366.0,,6.0,387.0,588.0,對手落地致勝,落地致勝,A,,3.0,516.0,364.0,8.0,580.0,590.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally7_ball6_Smash.mp4
8,4.0,00:11:32,17319.0,3,5,B,2,長球,1.0,,1.0,4.0,438.0,644.0,,9.0,539.0,365.0,,,,,8.0,492.0,623.0,8.0,616.0,411.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally8_ball4_Clear.mp4
8,5.0,00:11:34,17355.0,3,5,A,2,長球,,,1.0,9.0,539.0,365.0,,4.0,369.0,639.0,,,,,9.0,553.0,360.0,8.0,618.0,577.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally8_ball5_Clear.mp4
8,6.0,00:11:35,17385.0,3,5,B,2,長球,1.0,,1.0,4.0,369.0,639.0,,3.0,520.0,369.0,,,,,6.0,435.0,620.0,8.0,588.0,395.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally8_ball6_Clear.mp4
8,12.0,00:11:41,17526.0,3,5,B,2,殺球,,,1.0,3.0,845.0,652.0,,6.0,808.0,387.0,,,,,9.0,802.0,631.0,8.0,626.0,414.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally8_ball12_Smash.mp4
9,8.0,00:12:15,18375.0,4,5,A,3,殺球,1.0,,1.0,9.0,746.0,371.0,1.0,6.0,390.0,586.0,對手落地致勝,落地致勝,A,,8.0,672.0,381.0,8.0,726.0,572.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally9_ball8_Smash.mp4
10,4.0,00:12:41,19036.0,5,5,B,2,殺球,,,1.0,3.0,843.0,644.0,,8.0,748.0,396.0,,,,,3.0,825.0,636.0,8.0,636.0,401.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally10_ball4_Smash.mp4
10,9.0,00:12:44,19109.0,5,5,A,2,長球,,1.0,1.0,9.0,729.0,371.0,,8.0,742.0,622.0,,,,,8.0,716.0,380.0,8.0,695.0,569.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally10_ball9_Clear.mp4
10,10.0,00:12:45,19143.0,5,5,B,2,殺球,,,1.0,8.0,742.0,622.0,,5.0,511.0,400.0,,,,,8.0,739.0,613.0,8.0,628.0,394.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally10_ball10_Smash.mp4
11,3.0,00:13:13,19825.0,6,5,A,2,殺球,,,1.0,5.0,516.0,374.0,,6.0,443.0,561.0,,,,,8.0,605.0,390.0,8.0,581.0,541.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally11_ball3_Smash.mp4
11,7.0,00:13:15,19897.0,6,5,A,2,長球,,,1.0,3.0,492.0,370.0,,6.0,420.0,607.0,,,,,3.0,519.0,362.0,8.0,573.0,564.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally11_ball7_Clear.mp4
11,8.0,00:13:16,19922.0,6,5,B,3,殺球,1.0,,1.0,6.0,420.0,607.0,2.0,15.0,426.0,378.0,出界,對手出界,A,,8.0,489.0,597.0,8.0,551.0,386.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally11_ball8_Smash.mp4
12,23.0,00:14:05,21147.0,7,5,A,2,殺球,,,1.0,9.0,711.0,366.0,,5.0,849.0,585.0,,,,,8.0,687.0,379.0,8.0,704.0,574.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally12_ball23_Smash.mp4
12,25.0,00:14:06,21174.0,7,5,A,2,殺球,1.0,,1.0,8.0,761.0,396.0,,5.0,875.0,579.0,,,,,8.0,726.0,394.0,8.0,789.0,581.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally12_ball25_Smash.mp4
12,27.0,00:14:07,21199.0,7,5,A,2,殺球,1.0,,1.0,6.0,811.0,425.0,,8.0,774.0,578.0,,,,,8.0,717.0,408.0,8.0,808.0,576.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally12_ball27_Smash.mp4
13,3.0,00:14:37,21935.0,7,6,A,2,長球,1.0,,1.0,9.0,716.0,362.0,,3.0,842.0,654.0,,,,,9.0,685.0,370.0,8.0,684.0,570.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally13_ball3_Clear.mp4
15,3.0,00:15:23,23087.0,9,6,A,2,長球,1.0,,1.0,9.0,739.0,369.0,,3.0,913.0,634.0,,,,,8.0,674.0,375.0,8.0,704.0,565.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally15_ball3_Clear.mp4
15,10.0,00:15:30,23267.0,9,6,B,2,長球,1.0,,1.0,4.0,377.0,643.0,,3.0,526.0,364.0,,,,,4.0,427.0,638.0,8.0,583.0,399.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally15_ball10_Clear.mp4
16,9.0,00:16:40,25006.0,10,6,A,2,長球,,,1.0,5.0,505.0,376.0,,6.0,450.0,617.0,,,,,8.0,572.0,382.0,8.0,590.0,548.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally16_ball9_Clear.mp4
16,14.0,00:16:45,25126.0,10,6,B,2,長球,1.0,,1.0,9.0,469.0,642.0,,3.0,479.0,367.0,,,,,8.0,488.0,623.0,8.0,627.0,409.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally16_ball14_Clear.mp4
16,15.0,00:16:46,25162.0,10,6,A,2,長球,,,1.0,3.0,479.0,367.0,,6.0,397.0,620.0,,,,,3.0,500.0,360.0,8.0,595.0,586.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally16_ball15_Clear.mp4
16,16.0,00:16:47,25190.0,10,6,B,2,長球,1.0,,1.0,6.0,397.0,620.0,,3.0,490.0,369.0,,,,,6.0,426.0,607.0,8.0,564.0,383.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally16_ball16_Clear.mp4
16,17.0,00:16:48,25221.0,10,6,A,2,殺球,,,1.0,3.0,490.0,369.0,,6.0,429.0,568.0,,,,,3.0,522.0,365.0,8.0,570.0,582.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally16_ball17_Smash.mp4
17,3.0,00:17:16,25901.0,10,7,A,2,長球,,1.0,1.0,4.0,769.0,373.0,,5.0,892.0,627.0,,,,,8.0,744.0,376.0,8.0,704.0,568.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally17_ball3_Clear.mp4
17,4.0,00:17:17,25929.0,10,7,B,2,殺球,,,1.0,5.0,892.0,627.0,,6.0,782.0,396.0,,,,,3.0,874.0,639.0,8.0,655.0,391.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally17_ball4_Smash.mp4
17,10.0,00:17:23,26080.0,10,7,B,2,殺球,,,1.0,3.0,861.0,645.0,,6.0,806.0,385.0,,,,,5.0,843.0,630.0,8.0,639.0,395.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally17_ball10_Smash.mp4
18,7.0,00:17:59,26985.0,10,8,B,2,殺球,,,1.0,9.0,660.0,651.0,,5.0,507.0,396.0,,,,,9.0,653.0,653.0,8.0,612.0,389.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally18_ball7_Smash.mp4
18,21.0,00:18:11,27291.0,10,8,B,2,殺球,,,1.0,3.0,839.0,642.0,,6.0,802.0,386.0,,,,,3.0,831.0,634.0,8.0,641.0,392.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally18_ball21_Smash.mp4
18,35.0,00:18:26,27667.0,10,8,B,2,長球,,1.0,1.0,4.0,382.0,643.0,,3.0,532.0,363.0,,,,,4.0,432.0,638.0,8.0,631.0,416.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally18_ball35_Clear.mp4
18,38.0,00:18:30,27755.0,10,8,A,2,長球,,,1.0,3.0,507.0,366.0,,6.0,460.0,627.0,,,,,9.0,556.0,370.0,8.0,677.0,554.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally18_ball38_Clear.mp4
18,39.0,00:18:31,27779.0,10,8,B,2,殺球,1.0,,1.0,6.0,460.0,627.0,,5.0,456.0,397.0,,,,,8.0,493.0,604.0,8.0,576.0,383.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally18_ball39_Smash.mp4
19,3.0,00:19:32,29308.0,11,8,B,2,殺球,1.0,,1.0,4.0,428.0,635.0,,8.0,615.0,403.0,,,,,8.0,515.0,606.0,8.0,572.0,399.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally19_ball3_Smash.mp4
23,4.0,00:22:19,33497.0,15,8,B,2,長球,,,1.0,9.0,771.0,651.0,,9.0,533.0,363.0,,,,,9.0,736.0,649.0,8.0,632.0,405.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally23_ball4_Clear.mp4
25,2.0,00:23:02,34572.0,16,9,A,2,長球,1.0,,1.0,6.0,757.0,374.0,,3.0,846.0,641.0,,,,,8.0,656.0,382.0,8.0,712.0,566.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally25_ball2_Clear.mp4
25,3.0,00:23:04,34605.0,16,9,B,3,殺球,,,1.0,3.0,846.0,641.0,1.0,4.0,838.0,371.0,出界,對手出界,A,,3.0,828.0,651.0,8.0,659.0,392.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally25_ball3_Smash.mp4
27,16.0,00:24:12,36316.0,17,10,B,2,殺球,,,1.0,3.0,890.0,632.0,,8.0,548.0,398.0,,,,,8.0,801.0,623.0,8.0,666.0,400.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally27_ball16_Smash.mp4
27,19.0,00:24:15,36381.0,17,10,A,2,長球,1.0,,1.0,4.0,764.0,372.0,,5.0,893.0,586.0,,,,,8.0,650.0,379.0,8.0,623.0,548.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally27_ball19_Clear.mp4
27,20.0,00:24:15,36398.0,17,10,B,3,長球,,,1.0,5.0,893.0,586.0,1.0,4.0,827.0,358.0,落點判斷失誤,對手落點判斷失誤,B,,8.0,794.0,577.0,9.0,704.0,371.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally27_ball20_Clear.mp4
28,6.0,00:24:43,37090.0,17,11,A,2,長球,,1.0,1.0,6.0,807.0,374.0,,5.0,854.0,623.0,,,,,8.0,732.0,392.0,8.0,750.0,541.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally28_ball6_Clear.mp4
28,7.0,00:24:44,37118.0,17,11,B,2,殺球,,,1.0,5.0,854.0,623.0,,5.0,518.0,404.0,,,,,8.0,798.0,613.0,8.0,670.0,391.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally28_ball7_Smash.mp4
28,11.0,00:24:48,37220.0,17,11,B,2,長球,1.0,,1.0,4.0,409.0,646.0,,3.0,515.0,365.0,,,,,8.0,515.0,616.0,8.0,586.0,412.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally28_ball11_Clear.mp4
28,12.0,00:24:50,37254.0,17,11,A,2,殺球,,,1.0,3.0,515.0,365.0,,6.0,440.0,560.0,,,,,9.0,544.0,365.0,8.0,615.0,574.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally28_ball12_Smash.mp4
28,15.0,00:24:52,37317.0,17,11,B,3,殺球,1.0,,1.0,6.0,425.0,626.0,2.0,6.0,788.0,390.0,對手落地致勝,落地致勝,B,,6.0,462.0,615.0,8.0,564.0,397.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally28_ball15_Smash.mp4
29,10.0,00:25:33,38331.0,18,11,A,2,長球,,1.0,1.0,4.0,788.0,371.0,,5.0,819.0,615.0,,,,,9.0,753.0,371.0,8.0,666.0,562.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally29_ball10_Clear.mp4
29,11.0,00:25:34,38360.0,18,11,B,3,殺球,,,1.0,5.0,819.0,615.0,,11.0,857.0,384.0,出界,對手出界,A,,8.0,789.0,618.0,8.0,642.0,390.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally29_ball11_Smash.mp4
30,5.0,00:25:59,38982.0,19,11,A,2,殺球,1.0,,1.0,9.0,721.0,366.0,,5.0,863.0,568.0,,,,,8.0,680.0,378.0,8.0,657.0,563.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Smash,02_set1_rally30_ball5_Smash.mp4
33,3.0,00:27:25,41139.0,19,14,B,2,長球,1.0,,1.0,4.0,409.0,636.0,,9.0,548.0,365.0,,,,,8.0,535.0,610.0,8.0,592.0,405.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally33_ball3_Clear.mp4
33,11.0,00:27:32,41304.0,19,14,B,2,長球,,,1.0,3.0,906.0,647.0,,6.0,780.0,376.0,,,,,3.0,832.0,637.0,8.0,640.0,408.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally33_ball11_Clear.mp4
33,12.0,00:27:33,41331.0,19,14,A,2,長球,1.0,,1.0,6.0,780.0,376.0,,3.0,836.0,657.0,,,,,8.0,747.0,384.0,8.0,724.0,585.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally33_ball12_Clear.mp4
33,22.0,00:27:44,41606.0,19,14,A,2,長球,1.0,,1.0,4.0,807.0,364.0,,3.0,856.0,656.0,,,,,9.0,715.0,373.0,8.0,722.0,551.0,0,2,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,World Tour Finals,2019,CHEN Long,CHOU Tien Chen,Clear,02_set1_rally33_ball22_Clear.mp4
